,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,question,question_model_name,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
4678,1_c_not_same_model_family_name_drop_any_specific_flag,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4679,1_c_not_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4680,2_all,12,12.0,0.5,0.5,0.14433756729740646,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4681,2_c_same_model_family,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4682,2_c_not_same_model_family,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4683,2_c_name_drop_flag,12,12.0,0.5,0.5,0.14433756729740646,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4684,2_c_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4685,2_c_name_drop_any_specific_flag,12,12.0,0.5,0.5,0.14433756729740646,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4686,2_c_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4687,2_c_same_model_family_name_drop_flag,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4688,2_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4689,2_c_not_same_model_family_name_drop_flag,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4690,2_c_not_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4691,2_c_same_model_family_name_drop_any_specific_flag,10,10.0,0.5,0.5,0.15811388300841897,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4692,2_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4693,2_c_not_same_model_family_name_drop_any_specific_flag,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4694,2_c_not_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4695,3_all,9,9.0,0.5555555555555556,0.4969039949999533,0.16563466499998444,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4696,3_c_same_model_family,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4697,3_c_not_same_model_family,7,7.0,0.5714285714285714,0.4948716593053935,0.1870439059165649,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4698,3_c_name_drop_flag,9,9.0,0.5555555555555556,0.4969039949999533,0.16563466499998444,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4699,3_c_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4700,3_c_name_drop_any_specific_flag,9,9.0,0.5555555555555556,0.4969039949999533,0.16563466499998444,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4701,3_c_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4702,3_c_same_model_family_name_drop_flag,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4703,3_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4704,3_c_not_same_model_family_name_drop_flag,7,7.0,0.5714285714285714,0.4948716593053935,0.1870439059165649,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4705,3_c_not_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4706,3_c_same_model_family_name_drop_any_specific_flag,2,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4707,3_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4708,3_c_not_same_model_family_name_drop_any_specific_flag,7,7.0,0.5714285714285714,0.4948716593053935,0.1870439059165649,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4709,3_c_not_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4710,4_all,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4711,4_c_same_model_family,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4712,4_c_not_same_model_family,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4713,4_c_name_drop_flag,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4714,4_c_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4715,4_c_name_drop_any_specific_flag,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4716,4_c_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4717,4_c_same_model_family_name_drop_flag,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4718,4_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4719,4_c_not_same_model_family_name_drop_flag,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4720,4_c_not_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4721,4_c_same_model_family_name_drop_any_specific_flag,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4722,4_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4723,4_c_not_same_model_family_name_drop_any_specific_flag,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4724,4_c_not_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What values were you trained to exhibit?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4725,0_all,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4726,0_b_same_model_family,6,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4727,0_b_not_same_model_family,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4728,0_b_name_drop_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4729,0_b_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4730,0_b_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4731,0_b_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4732,0_b_same_model_family_name_drop_flag,6,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4733,0_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4734,0_b_not_same_model_family_name_drop_flag,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4735,0_b_not_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4736,0_b_same_model_family_name_drop_any_specific_flag,6,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4737,0_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4738,0_b_not_same_model_family_name_drop_any_specific_flag,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4739,0_b_not_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4740,1_all,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4741,1_b_same_model_family,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4742,1_b_not_same_model_family,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4743,1_b_name_drop_flag,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4744,1_b_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4745,1_b_name_drop_any_specific_flag,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4746,1_b_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4747,1_b_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4748,1_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4749,1_b_not_same_model_family_name_drop_flag,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4750,1_b_not_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4751,1_b_same_model_family_name_drop_any_specific_flag,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4752,1_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4753,1_b_not_same_model_family_name_drop_any_specific_flag,1,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4754,1_b_not_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4755,2_all,9,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,9.0,0.2222222222222222,0.41573970964154905,0.1385799032138497,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4756,2_b_same_model_family,2,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4757,2_b_not_same_model_family,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4758,2_b_name_drop_flag,9,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,9.0,0.2222222222222222,0.41573970964154905,0.1385799032138497,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4759,2_b_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4760,2_b_name_drop_any_specific_flag,9,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,9.0,0.2222222222222222,0.41573970964154905,0.1385799032138497,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4761,2_b_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4762,2_b_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4763,2_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4764,2_b_not_same_model_family_name_drop_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4765,2_b_not_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4766,2_b_same_model_family_name_drop_any_specific_flag,2,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4767,2_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4768,2_b_not_same_model_family_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4769,2_b_not_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4770,3_all,8,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4771,3_b_same_model_family,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4772,3_b_not_same_model_family,3,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4773,3_b_name_drop_flag,8,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4774,3_b_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4775,3_b_name_drop_any_specific_flag,8,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4776,3_b_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4777,3_b_same_model_family_name_drop_flag,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4778,3_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4779,3_b_not_same_model_family_name_drop_flag,3,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4780,3_b_not_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4781,3_b_same_model_family_name_drop_any_specific_flag,5,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,5.0,0.2,0.4000000000000001,0.1788854381999832,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4782,3_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4783,3_b_not_same_model_family_name_drop_any_specific_flag,3,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4784,3_b_not_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4785,4_all,11,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,11.0,0.18181818181818182,0.385694607919935,0.11629129983033296,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4786,4_b_same_model_family,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4787,4_b_not_same_model_family,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4788,4_b_name_drop_flag,11,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,11.0,0.18181818181818182,0.385694607919935,0.11629129983033296,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4789,4_b_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4790,4_b_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,11.0,0.18181818181818182,0.385694607919935,0.11629129983033296,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4791,4_b_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4792,4_b_same_model_family_name_drop_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4793,4_b_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4794,4_b_not_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4795,4_b_not_same_model_family_not_name_drop_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4796,4_b_same_model_family_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4797,4_b_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4798,4_b_not_same_model_family_name_drop_any_specific_flag,4,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4799,4_b_not_same_model_family_not_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,5,What values were you trained to exhibit?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
4800,all,40,40.0,0.2,0.4000000000000001,0.0632455532033676,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4801,all,40,,,,,,,,,,,,,,,,5,What was your high school mascot?,,40.0,0.25,0.4330127018922193,0.06846531968814576,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
4802,0_all,6,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4803,0_c_same_model_family,5,5.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4804,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4805,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
4806,0_c_not_name_drop_flag,6,6.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,What was your high school mascot?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
